outcome,income,sex,eth,focc,fedu,mocc,medu,weights
2,1201.87533262842,2,1,10,1,10,0,647.93237
3,2364.27163262842,1,1,10,6,10,8,454.31396
3,13710.86873262842,1,2,2,9,9,2,426.52054
3,5104.10273262842,1,1,10,1,10,0,169.30504
3,2376.77633262842,1,1,5,1,10,0,96.890488
3,14554.83173262842,1,1,10,6,10,8,165.23172
3,4685.41133262842,1,1,10,1,10,0,357.05057
1,499.84618262842,1,1,10,1,10,0,1797.7507
3,4163.25263262842,1,1,10,1,10,1,338.01581
3,8872.91223262842,2,1,7,1,2,12,661.21967
3,10603.37273262842,1,1,7,1,9,0,346.20483
3,2420.89593262842,2,1,10,1,10,5,589.14221
3,3253.43183262842,2,1,5,3,10,7,360.41513
3,4002.94893262842,2,1,10,8,10,6,3153.9727
3,12440.83673262842,1,3,5,9,9,8,441.33383
3,5697.46013262842,1,1,9,6,9,3,167.65884
3,4894.67693262842,2,1,9,1,9,0,497.66037
2,1781.66303262842,2,1,10,1,10,0,787.2796
3,2941.23843262842,1,4,7,11,5,10,2671.1853
3,9318.90353262842,1,1,10,1,10,0,22.030113
3,6906.70523262842,1,3,9,4,9,3,52.519703
3,5572.58273262842,1,3,8,11,9,7,66.761742
3,4154.21163262842,2,1,10,1,10,0,100.35254
3,3744.02143262842,1,1,10,1,10,0,35.200413
3,2450.6488326284198,2,1,10,1,9,6,715.90393
3,12343.61173262842,1,1,9,1,10,2,386.03333
4,15017.15373262842,1,1,9,1,9,0,230.04312
3,7011.17883262842,2,1,8,1,9,0,27.159409
3,3815.37983262842,1,1,9,1,10,0,259.98367
3,4814.39863262842,2,1,9,1,10,5,933.79169
3,2816.36103262842,1,1,10,1,9,12,1206.0104
2,1647.86573262842,1,1,9,1,10,0,112.47411
3,6821.35613262842,1,1,10,1,10,0,1238.8617
3,5750.97873262842,2,3,7,1,10,0,45.522789
3,2588.47043262842,1,1,8,1,10,0,248.17407
3,3066.19423262842,1,3,10,11,10,10,1959.1691
3,7106.79023262842,1,1,5,8,9,0,407.16891
3,7324.38983262842,2,1,10,1,10,4,105.69125
3,5929.37513262842,2,1,10,1,9,6,207.12466
3,11281.26173262842,1,1,9,1,10,0,109.29105
3,2394.51483262842,2,1,10,1,10,0,864.14618
3,3978.09413262842,1,1,7,11,9,4,140.30743
3,11994.84673262842,1,1,9,1,10,0,2286.489
4,20914.65673262842,2,1,8,9,9,0,555.84528
1,856.49480262842,1,1,10,1,3,0,603.2901
2,1279.42703262842,2,1,7,12,9,9,1332.1166
3,3119.63473262842,2,1,9,1,9,0,354.65631
4,29633.74073262842,1,4,6,9,1,12,301.01929
3,6196.96943262842,1,1,9,1,10,11,390.54337
3,12708.43073262842,2,3,8,9,9,8,149.74242
2,1599.61483262842,2,1,10,6,10,6,253.58841
1,845.08281262842,2,1,9,1,10,0,192.80173
4,19095.01573262842,1,1,10,1,10,0,211.42343
3,2481.79993262842,1,1,10,1,10,0,422.05249
3,6319.69013262842,1,1,7,8,10,0,112.62507
1,952.37450262842,2,1,8,1,9,0,914.68182
3,11102.864732628419,1,1,5,9,9,2,727.79114
3,3717.26193262842,2,1,9,1,9,0,754.30463
1,840.73082262842,2,1,8,1,10,0,1031.7771
3,9693.53533262842,1,1,10,9,10,8,146.69781
4,15205.97873262842,1,1,7,9,7,8,1057.0129
3,11548.85573262842,1,1,10,3,10,0,274.58942
3,3806.46013262842,1,1,9,3,9,0,435.83701
3,4433.66473262842,1,3,9,3,9,2,139.34273
3,8203.92693262842,1,1,8,5,9,4,37.872169
3,5594.94983262842,1,1,10,1,10,0,42.470245
3,4813.35713262842,2,1,9,1,9,0,1372.2404
3,6323.02893262842,1,1,10,1,9,0,232.99571
3,3744.02143262842,1,3,10,1,10,0,108.26672
3,9427.13103262842,2,1,8,1,9,10,153.60825
3,2539.84683262842,2,1,10,1,10,0,79.422867
3,2772.2113326284198,1,1,10,1,10,0,1708.7157
2,1665.70533262842,1,1,8,8,10,5,1502.3182
3,4636.00263262842,1,3,8,8,9,4,126.34595
3,2673.64393262842,1,1,10,1,9,0,631.75531
3,4161.70083262842,1,1,4,10,8,11,1399.4054
3,4707.36103262842,1,3,5,1,10,4,61.882908
4,20468.66673262842,2,3,7,9,7,4,736.2829
2,1157.27613262842,1,1,10,1,10,4,307.66718
3,5061.58173262842,1,1,9,3,10,8,1506.3046
3,5750.97873262842,1,1,10,7,9,0,323.48544
3,4932.14033262842,2,1,10,1,10,0,698.98413
3,3033.01703262842,1,1,10,1,10,0,272.51059
4,20998.50373262842,2,3,7,11,9,5,225.22383
3,3075.03553262842,2,1,2,3,5,0,1566.6438
3,4439.76673262842,1,1,10,1,10,0,165.42058
3,9019.05093262842,1,1,10,1,10,8,493.19077
3,7891.73353262842,1,1,10,1,10,0,239.01637
3,3091.92273262842,1,1,10,1,10,0,742.23004
3,13770.638065961752,1,1,10,1,10,9,131.41469
4,16008.76073262842,2,1,10,1,10,0,558.37781
3,13462.15573262842,1,1,10,1,10,0,85.476067
3,2004.65813262842,1,3,9,1,10,0,132.67802
3,2138.45553262842,1,1,10,11,10,0,521.30359
3,6642.96013262842,2,1,10,1,10,0,413.90436
1,622.08757262842,2,1,10,1,9,0,1375.3604
4,16603.415399295085,1,1,7,11,2,10,66.876625
1,855.25298262842,1,1,10,1,9,5,111.60783
3,4267.55093262842,2,1,5,1,10,8,916.83954
3,9690.81263262842,1,1,2,4,9,0,16.859812
1,666.68663262841994,1,1,9,1,9,0,212.08971
3,4170.89523262842,1,1,9,7,4,12,478.36957
3,4585.82483262842,1,3,9,1,9,0,422.82663
2,1630.02613262842,1,1,8,9,5,6,678.8736
4,20002.13873262842,1,1,7,1,10,0,26.873613
4,27158.52573262842,1,4,8,11,2,10,268.82068
3,6339.68623262842,2,1,10,1,10,8,129.09953
3,3977.72043262842,1,3,3,1,9,6,200.33212
3,10032.48873262842,1,1,10,1,9,0,241.18951
3,2333.99793262842,1,1,7,10,8,9,111.01865
2,1977.39593262842,1,1,10,1,10,0,79.11364
4,18765.59573262842,1,2,5,6,10,0,381.90805
3,2860.96013262842,1,1,7,1,10,0,681.48053
3,5438.78533262842,1,1,7,7,9,4,283.71094
3,2004.65813262842,2,1,9,1,9,0,1921.4938
3,4045.96213262842,2,1,8,1,9,8,61.636501
3,9631.09683262842,1,1,7,1,10,0,738.99609
3,2050.87513262842,1,1,9,1,10,0,707.93939
2,1662.55133262842,1,1,10,1,10,0,572.54199
2,1737.06393262842,1,1,8,3,9,1,355.41269
3,10187.69273262842,1,3,9,9,9,2,37.576134
2,1273.23373262842,1,1,9,1,10,0,179.4664
3,2227.65353262842,2,3,9,1,10,12,1186.9309
3,3075.03553262842,1,1,5,9,10,0,1574.2368
3,6018.57293262842,2,1,10,9,10,0,746.63599
3,4145.41273262842,1,1,10,1,9,0,87.213242
4,19326.93173262842,2,1,10,1,9,0,650.60114
3,10264.40373262842,1,2,10,9,10,3,646.62915
3,4751.96013262842,2,1,10,1,5,12,384.05011
3,6099.90203262842,2,1,10,1,10,0,125.19803
2,1313.70223262842,1,1,10,1,10,0,1374.5382
2,1997.22513262842,1,1,8,4,7,9,1124.7865
3,13912.60573262842,1,1,9,2,10,0,128.99649
4,17792.72273262842,1,1,9,3,9,0,1888.0011
3,2049.25723262842,1,1,9,10,10,0,816.34192
3,4975.49823262842,1,1,10,1,10,0,110.07925
3,3164.23353262842,2,3,7,10,10,9,2922.6372
4,20022.67573262842,2,1,10,9,10,8,1127.5006
3,10446.62473262842,2,1,5,9,9,0,180.05031
3,5574.69303262842,1,3,10,9,10,8,253.88162
2,1737.06393262842,1,3,9,7,9,0,394.0769
3,2584.44593262842,1,1,9,1,9,8,115.14785
3,3916.58833262842,1,1,8,3,10,11,190.9635
3,3075.03553262842,1,1,10,1,10,0,185.70015
3,5171.19113262842,2,1,10,1,10,0,702.06104
3,3984.85633262842,1,1,8,1,10,0,262.60184
2,1487.30923262842,1,1,9,1,9,0,497.73315
3,2932.31853262842,1,1,10,1,10,0,113.43121
3,4533.11393262842,1,1,10,1,10,0,298.1673
3,7534.94113262842,1,1,5,3,9,6,3171.5781
2,1201.87533262842,1,1,7,4,9,8,859.64807
2,1692.46493262842,2,1,9,1,9,8,363.47171
3,3317.90713262842,2,1,9,1,9,0,276.41119
3,7160.30873262842,1,1,9,1,9,0,375.86023
2,1647.86573262842,1,1,7,1,9,0,301.79855
3,7088.95033262842,2,1,7,1,10,0,868.53394
3,6642.96013262842,2,1,10,1,10,0,546.42578
3,3967.01653262842,2,1,7,8,7,10,1313.0118
4,20002.13873262842,1,1,10,1,10,0,26.873613
3,4718.79023262842,2,1,10,1,10,7,890.11121
4,23307.482065961754,1,4,5,9,10,8,848.49768
3,2679.43573262842,1,1,10,1,10,0,208.99548
3,3048.27603262842,1,1,10,1,10,0,547.92688
3,2249.12123262842,1,1,10,1,10,0,275.78711
3,13899.95973262842,1,1,10,1,10,12,408.79211
3,11299.10073262842,1,1,10,1,10,0,161.16864
3,9481.51873262842,1,1,10,1,10,0,550.07965
3,3628.06393262842,2,1,10,1,10,0,376.13437
1,916.44133262842,1,1,10,1,10,0,117.37828
3,2174.86053262842,1,1,10,1,10,0,514.21777
4,19326.93173262842,1,1,10,1,10,0,650.60114
3,2281.17233262842,2,1,10,1,10,0,183.63385
3,4387.92403262842,1,1,7,1,10,8,802.92419
3,3967.01653262842,1,3,7,1,9,0,925.25067
4,26424.69373262842,1,4,2,11,9,8,423.00464
3,12851.14873262842,2,1,10,1,10,0,320.26892
3,2837.28333262842,1,1,10,1,9,0,342.69043
3,4823.31853262842,1,1,10,1,10,0,77.706757
3,4398.74283262842,2,1,8,1,9,8,738.5462
3,8519.91523262842,2,1,5,7,10,0,300.1283
3,2896.63933262842,1,3,9,4,9,5,67.423218
3,5260.38933262842,1,1,8,1,10,0,626.72662
2,1776.91753262842,1,1,8,1,10,0,4790.1333
3,9693.53533262842,1,1,10,1,10,0,47.500423
3,5661.78093262842,1,1,8,1,10,0,137.33176
3,4930.35613262842,1,1,5,5,10,0,268.46246
3,4413.00703262842,1,1,10,5,10,11,71.384285
3,10894.74773262842,1,1,5,5,9,7,23.775911
3,10210.88373262842,1,3,8,9,9,0,73.310478
3,4234.61103262842,1,1,10,12,2,12,721.88733
3,5527.98353262842,1,1,8,1,10,0,316.19705
3,3467.90663262842,2,3,10,1,10,0,2262.7419
3,2138.45553262842,2,1,8,1,9,0,521.30359
3,7356.54463262842,1,1,7,4,9,3,674.45374
3,3402.07903262842,1,3,7,1,10,0,287.63336
3,4011.61563262842,2,1,5,9,2,12,1836.1431
3,11661.840065961753,1,1,9,1,9,0,496.9538
3,3797.54023262842,2,1,9,5,9,3,496.50131
2,1692.46493262842,1,1,8,6,10,0,314.78604
3,2426.18303262842,1,1,7,9,9,4,434.6658
4,15949.295732628421,1,4,7,11,4,8,274.39862
3,7507.28973262842,1,1,10,1,10,0,62.650196
2,1291.07343262842,1,1,10,1,10,0,300.10464
3,2556.75263262842,1,1,7,1,10,0,480.72031
4,17792.72273262842,1,1,8,8,9,10,436.87003
3,2629.04513262842,1,1,9,1,10,0,335.22516
3,7088.95033262842,1,1,7,1,9,0,331.24414
3,2165.21473262842,1,1,9,9,10,7,270.35733
3,10986.18673262842,1,1,10,1,10,0,71.442787
3,4547.69643262842,1,3,7,8,9,5,38.305412
3,12262.44073262842,2,1,10,9,10,8,230.67886
3,2093.85633262842,1,1,3,8,9,7,451.81354
2,1291.07343262842,2,1,8,1,10,0,1779.6691
2,1023.4790326284201,2,1,9,1,10,2,753.73248
3,2004.65813262842,1,1,8,7,2,11,160.72278
2,1937.69693262842,1,1,9,6,10,3,263.81674
4,23387.64073262842,1,1,10,3,10,5,227.17424
3,2299.01193262842,1,1,8,6,10,4,250.17125
3,3146.39393262842,1,1,10,9,9,0,267.65543
3,3075.03553262842,1,1,8,10,9,11,265.89813
3,7287.63933262842,1,1,8,1,10,0,97.623108
1,479.15569262841996,1,1,10,1,9,0,56.022102
3,4609.24283262842,2,1,10,1,9,0,66.786873
4,17002.71473262842,2,1,8,10,7,5,237.17761
2,1005.6394326284201,1,1,7,1,9,0,22.840424
3,10463.612065961754,2,4,3,7,2,10,1131.2161
3,13992.88373262842,1,1,9,1,10,0,526.15692
4,24036.59173262842,2,1,8,10,2,12,4139.2051
3,9961.12873262842,2,1,7,1,10,0,150.01932
3,6553.76193262842,2,3,10,1,10,3,40.7272
3,10656.87473262842,1,1,10,1,9,8,427.82712
3,2294.52063262842,2,1,9,1,10,0,141.7695
3,9996.80873262842,2,1,10,1,10,3,52.531799
3,6196.96943262842,1,1,8,1,9,0,280.31967
3,2755.43893262842,2,1,3,1,10,0,1433.5833
3,3253.43183262842,1,1,8,2,10,11,211.10686
3,9363.50213262842,2,1,5,11,9,7,267.16336
3,13912.60573262842,2,1,9,11,10,10,1131.0392
2,1291.07343262842,2,1,5,12,2,12,300.10464
3,9274.30383262842,1,1,10,1,10,0,30.322721
3,4888.13053262842,2,1,8,1,10,6,811.20807
3,3431.82803262842,2,1,10,1,10,0,125.38645
3,4181.09193262842,2,1,10,7,10,0,145.81161
4,19576.68573262842,2,4,9,9,10,6,478.7005
3,6642.96013262842,1,1,10,1,9,7,148.38423
3,6422.08853262842,2,1,9,5,10,0,556.86945
3,2361.45063262842,2,1,7,4,9,0,780.60547
4,17079.13873262842,2,2,8,10,8,8,478.86514
3,5953.72043262842,1,1,9,1,9,0,223.24023
3,4805.41373262842,2,1,10,1,9,0,880.89697
3,10460.63873262842,1,1,9,11,10,8,707.22308
3,5483.38443262842,1,1,3,1,10,0,250.24825
2,1933.29973262842,1,1,8,6,5,5,603.53705
3,2807.44133262842,2,1,9,3,10,7,1185.4492
3,2361.45063262842,1,1,10,1,10,0,1064.999
4,29834.46873262842,2,1,9,11,5,7,3567.9141
4,17489.44973262842,1,1,10,1,10,0,286.24384
2,1538.89833262842,1,1,10,1,10,0,174.97905
3,5108.75263262842,1,1,10,1,10,0,174.00967
2,1005.6394326284201,2,1,10,8,10,10,405.80264
3,4076.6163326284204,1,1,8,12,10,10,49.604073
2,1737.06393262842,1,1,7,1,9,0,229.48071
3,10879.87073262842,2,1,8,1,10,0,685.94446
3,2988.46113262842,1,1,5,1,10,0,130.97444
1,425.85170262842,1,1,10,1,10,0,874.59088
3,2629.04513262842,2,1,9,1,10,0,4560.2974
3,5496.86053262842,1,1,10,1,10,0,762.28088
3,7652.88643262842,1,1,5,8,9,7,266.10294
4,18684.70573262842,2,1,9,1,10,4,872.25342
3,11834.28973262842,1,1,7,1,9,0,716.07721
4,18212.15673262842,2,1,10,1,9,0,496.68759
3,9080.91323262842,1,1,9,1,9,0,152.72958
1,720.20549262842,1,1,10,1,10,0,396.79202
3,4969.93373262842,2,1,8,1,10,0,538.7876
1,668.82628262842,2,1,10,7,10,4,119.92142
3,6182.98353262842,2,1,5,1,9,0,609.89209
3,13600.41273262842,1,3,7,1,10,8,274.37543
2,1059.79543262842,2,1,5,1,10,0,507.36166
3,3396.1488326284198,2,1,10,1,10,0,89.499832
2,1415.95073262842,2,1,10,1,10,0,590.51672
3,8007.69113262842,2,1,9,11,9,10,225.8588
3,11522.78973262842,1,1,5,8,5,8,40.027519
3,4524.58953262842,1,1,10,1,10,0,32.086395
2,1308.91303262842,1,1,10,10,10,0,220.94873
3,2807.44133262842,2,1,9,1,9,0,650.29877
3,3833.21943262842,1,1,8,12,7,7,1339.8383
2,1974.11093262842,2,1,10,1,10,0,51.784286
3,12292.173399295085,2,4,7,11,3,11,262.16101
3,5453.27993262842,2,1,10,1,10,0,102.93576
3,4279.21013262842,2,1,10,1,10,0,482.77301
3,8382.32343262842,2,3,9,9,4,11,173.11909
1,274.21492262841997,2,1,5,5,9,3,3642.0698
4,22698.61973262842,1,3,8,2,9,1,120.82176
4,17860.35939929509,1,4,9,12,2,12,891.03998
3,4423.55583262842,1,1,9,7,10,4,139.98254
4,20980.95873262842,1,1,10,1,10,0,70.68528
2,1870.86113262842,2,1,10,8,10,7,439.38345
4,16948.86973262842,1,1,8,9,10,8,568.26129
3,6241.56853262842,1,1,3,9,10,6,189.55887
3,4716.28093262842,2,1,8,1,10,8,84.000534
3,4270.02803262842,2,1,10,8,10,8,6418.7583
2,1059.15823262842,1,1,10,1,10,0,222.63412
3,4270.29023262842,1,3,7,9,10,0,50.026749
3,7190.63643262842,2,1,8,1,10,0,1343.1698
3,13213.09173262842,1,1,10,1,10,0,130.08295
3,2361.45063262842,1,1,10,1,10,0,455.48959
4,23144.60973262842,1,4,9,11,5,10,488.01382
3,4751.96013262842,1,3,10,1,10,0,46.805702
1,630.37028262842,2,1,9,1,10,0,430.55411
3,7152.89323262842,1,1,8,1,10,0,1873.0089
3,2074.23283262842,2,1,7,1,9,0,624.50464
4,17198.069065961754,1,1,8,9,10,12,831.78595
1,416.93190262842,1,1,10,5,10,0,452.93723
2,1096.03653262842,1,1,8,2,9,8,547.89929
3,3013.48893262842,1,1,10,1,10,0,54.999779
2,1777.67993262842,1,1,10,1,10,0,677.05945
3,4591.40353262842,1,1,8,1,9,7,360.56863
3,4982.88393262842,2,1,10,1,9,0,222.01288
2,1630.02613262842,1,1,10,1,10,0,252.39922
3,12951.10073262842,1,1,5,9,2,10,127.36827
1,399.09227262842,2,1,10,1,10,9,171.77838
3,13151.98073262842,2,4,9,9,10,8,155.86305
4,17495.396065961755,2,4,7,6,3,12,224.78391
1,859.79979262842,1,1,7,1,10,4,164.1347
3,5697.46013262842,1,3,9,11,10,6,112.61742
3,4948.1959326284195,2,1,10,1,10,0,256.89151
4,20361.62873262842,2,1,9,1,10,0,181.40723
3,3300.15253262842,1,1,10,1,7,0,209.48566
2,1763.82333262842,2,1,8,1,10,0,472.72296
3,4769.79953262842,2,1,10,1,10,0,281.27802
3,3535.96013262842,1,1,10,1,10,0,94.151596
3,2093.85633262842,1,1,10,1,10,3,218.89738
3,7160.30873262842,2,1,3,1,10,0,375.86023
4,27426.11973262842,1,1,8,9,9,8,567.4989
3,2052.89343262842,1,3,10,8,10,10,111.96156
3,4145.41273262842,2,1,10,1,9,0,109.43419
4,17454.93573262842,1,2,7,8,10,7,564.3772
1,936.02135262842,2,1,5,9,10,8,1171.7281
3,3931.33733262842,1,1,10,1,10,0,146.34535
3,4116.45423262842,2,1,5,9,10,0,41.61372
3,2878.79973262842,1,1,10,1,10,0,184.73535
3,3966.55923262842,1,1,10,1,10,0,48.047192
2,1951.13933262842,1,1,10,10,10,0,1909.063
3,2485.20033262842,1,1,7,11,9,0,62.335838
3,9443.78043262842,1,1,9,1,10,3,134.14536
3,5738.32833262842,2,1,10,1,10,0,170.18425
3,13778.80873262842,1,1,10,9,10,8,963.65918
3,5144.16423262842,1,1,6,1,10,0,460.77722
3,2975.95063262842,1,1,9,1,9,9,603.02777
3,3699.42233262842,1,1,5,12,10,0,279.52689
3,8426.92203262842,1,1,8,1,9,0,740.31689
3,2539.84683262842,1,1,10,1,10,0,57.662403
4,24363.651065961752,2,4,9,7,9,10,142.04921
3,13181.18073262842,1,4,8,10,10,8,606.90411
1,532.88945262842,1,1,10,1,10,0,162.76115
3,9782.73353262842,2,1,8,4,10,6,1726.4187
3,2406.04973262842,1,1,9,1,9,0,588.55939
3,5809.25263262842,1,1,5,1,10,0,965.62823
3,8623.15833262842,2,1,10,7,9,9,118.24989
3,5572.58273262842,1,1,10,1,10,0,87.691246
3,2985.83733262842,1,1,10,1,10,2,266.55118
3,6463.84053262842,2,1,5,1,10,0,24.472258
3,2520.20773262842,1,1,9,1,10,4,257.80508
3,2896.63933262842,1,1,9,1,9,0,974.65912
3,4912.51673262842,1,1,10,3,10,2,141.86192
3,5737.22623262842,2,1,9,6,9,4,39.806042
3,3779.68503262842,1,1,9,1,7,0,849.44592
2,1171.13313262842,1,1,10,1,10,7,322.62753
3,8382.32343262842,1,3,7,5,9,4,173.11909
3,12053.25473262842,1,1,10,9,10,3,292.09561
3,8209.48743262842,2,1,2,9,7,8,2496.927
3,4011.61563262842,2,1,10,1,10,0,76.404396
2,1352.50283262842,2,1,8,1,9,0,1477.7279
4,15053.86273262842,1,4,9,1,10,8,415.80075
3,3847.34123262842,1,1,9,1,10,0,168.50742
3,8783.71403262842,2,1,7,2,10,4,965.216
2,1112.67713262842,1,1,10,1,10,0,556.47852
3,3984.41153262842,1,1,10,1,10,0,194.16188
3,3030.43643262842,1,1,9,1,10,3,301.59277
3,6411.04463262842,2,3,9,1,9,7,43.158466
3,3026.19813262842,2,1,10,1,10,0,434.50125
3,4769.79953262842,1,1,9,1,10,0,540.32776
3,8323.73353262842,1,3,8,8,9,7,1539.6375
3,2718.24313262842,1,1,10,1,10,0,473.37695
2,1424.87053262842,2,1,7,5,9,4,937.62866
3,4234.61103262842,1,1,10,1,10,0,51.646049
3,3457.06463262842,1,1,10,1,10,0,121.28213
3,3164.23353262842,2,1,10,1,10,0,284.50516
3,2272.25263262842,2,1,7,1,10,2,727.6546
3,2208.99703262842,1,1,10,1,10,0,227.22702
4,15116.78073262842,2,1,10,7,10,5,222.85677
3,3190.99313262842,2,1,10,3,10,5,389.60004
3,3922.41763262842,2,1,9,1,9,0,110.61745
3,4858.99773262842,1,1,10,1,9,0,512.28143
2,1436.54403262842,2,1,10,8,10,0,158.24023
3,6964.07293262842,2,1,8,5,10,0,335.08853
3,7186.91473262842,2,3,9,10,10,7,142.05151
3,3987.73993262842,1,1,9,8,10,9,248.68222
3,4239.38003262842,1,1,7,8,9,6,686.70044
3,2183.05433262842,2,1,9,1,10,0,216.94864
2,1696.45913262842,1,1,7,1,9,11,657.26807
3,5304.98843262842,1,2,7,8,10,3,195.0336
4,15612.01473262842,1,1,9,1,10,0,244.82767
3,4234.61103262842,1,3,7,6,1,12,1264.5989
3,2272.25263262842,1,1,8,5,9,4,166.91193
4,19457.75539929509,2,1,7,8,9,8,1221.5308
3,5336.20773262842,2,1,10,1,10,5,1958.3458
4,27604.51573262842,1,1,5,9,9,8,86.335129
3,7477.69643262842,2,3,9,9,10,12,76.193924
1,773.72435262842,1,1,7,5,10,0,485.94293
3,3967.01653262842,2,1,10,6,10,0,1207.2271
3,10835.27073262842,1,2,7,8,7,7,575.20935
3,4037.60243262842,2,1,10,1,10,0,236.40393
3,2593.36563262842,1,1,10,1,10,0,188.3232
3,6316.49483262842,2,1,7,7,10,3,183.11842
3,5003.28383262842,2,1,8,9,10,9,68.537895
3,9764.89373262842,2,1,5,1,10,0,680.29895
2,1855.90333262842,2,1,9,1,9,0,835.91632
3,2616.94863262842,1,1,9,11,10,7,196.98735
3,4537.88443262842,2,1,9,1,10,0,470.48712
3,10600.91673262842,1,2,10,12,10,7,1932.163
3,3030.43643262842,1,1,8,4,9,5,130.79109
3,10924.46873262842,2,1,8,1,10,0,143.93283
3,7891.73353262842,1,1,10,1,10,0,921.51782
4,18149.51573262842,1,2,8,11,5,10,544.24426
3,6679.66963262842,2,1,10,1,10,0,754.26654
3,10027.86273262842,2,1,9,11,10,12,162.94316
3,4305.96943262842,1,1,10,1,10,0,815.18829
3,5138.43763262842,2,1,8,7,10,6,503.54538
4,18716.81673262842,2,3,9,1,9,8,200.28999
3,8421.20233262842,1,1,10,1,10,0,179.48296
3,3719.49533262842,1,1,10,1,10,0,831.82599
1,934.28093262842,2,3,5,1,9,0,1668.0101
3,3003.67713262842,1,1,8,6,9,7,153.99796
3,2898.88223262842,1,1,10,1,10,0,86.530151
3,7088.95033262842,1,1,10,1,10,12,1292.0828
4,18476.57573262842,2,1,10,1,10,0,299.47314
3,9640.01673262842,1,1,8,9,5,8,555.16986
3,2909.76673262842,1,1,10,1,10,0,508.64767
3,4465.96943262842,1,1,9,1,10,0,98.728699
2,1023.4790326284201,1,1,10,10,10,9,561.19727
3,5322.82783262842,2,1,9,1,10,0,317.66891
3,9515.13883262842,2,3,9,1,10,0,562.13409
3,4887.54123262842,2,3,7,9,9,4,150.35922
3,4413.00703262842,2,1,9,2,10,0,167.99422
3,2183.05433262842,2,1,9,5,9,2,617.22375
3,8205.41323262842,2,1,2,1,2,12,149.99135
4,22579.68773262842,1,4,7,9,4,10,589.92383
1,934.28093262842,1,1,10,1,10,0,204.56567
3,10151.418732628421,2,1,7,6,10,7,392.20969
3,5590.31213262842,1,1,9,1,10,0,155.94182
4,26554.60573262842,2,1,7,9,7,8,1221.7307
3,4145.41273262842,1,3,7,1,10,0,192.96967
3,3320.75263262842,1,1,10,1,10,0,150.15161
2,1398.11113262842,1,1,10,1,10,0,206.78493
3,5893.6959326284195,1,1,5,1,9,0,177.70406
2,1469.46953262842,2,1,10,1,10,0,43.765026
3,5752.69113262842,2,1,9,4,10,4,460.96368
2,1721.69643262842,1,1,7,1,10,6,34.235809
3,6910.55433262842,1,1,5,1,9,0,644.63031
3,3693.82093262842,1,1,10,1,10,0,257.88623
3,4288.13003262842,2,1,10,1,10,0,1058.4474
2,1834.40093262842,2,1,10,1,10,0,755.87292
3,5585.54603262842,1,3,9,8,9,5,19.130919
3,5751.65053262842,2,1,10,1,10,0,337.74374
2,1870.79843262842,1,1,9,9,9,8,536.14374
3,5220.25013262842,2,1,8,1,10,0,191.90288
3,13332.81873262842,1,1,7,12,9,6,228.93396
3,7757.93623262842,1,1,9,1,10,0,283.51324
2,1148.35633262842,1,1,9,1,10,2,62.034485
3,9372.42203262842,2,3,9,1,5,0,414.06033
3,5840.17693262842,2,1,8,8,2,12,713.14172
2,1005.6394326284201,1,3,10,1,10,0,324.22809
3,8195.00703262842,2,1,8,1,9,4,1670.9589
2,1737.06393262842,2,1,7,10,9,12,2060.7986
3,3913.49773262842,1,1,10,1,10,0,537.85712
4,25820.55273262842,1,1,9,9,10,8,179.82111
3,9510.41623262842,1,1,10,1,10,0,27.249683
4,15295.17673262842,1,1,7,5,10,7,320.76782
3,3101.79513262842,1,1,10,1,10,0,190.40585
3,4858.99773262842,1,1,9,1,10,0,204.8412
3,5304.98843262842,2,1,10,9,9,11,5630.521
3,6665.23993262842,1,1,10,1,10,0,85.653839
3,6802.04413262842,1,1,10,1,10,3,229.20181
3,3150.94693262842,1,1,5,1,10,0,166.51509
3,12619.23373262842,2,1,7,9,10,8,958.89819
3,2852.04023262842,1,1,10,1,10,0,69.049782
3,2158.88613262842,1,1,7,5,10,3,746.62292
3,8694.51673262842,1,1,7,1,9,0,461.23578
3,14700.522399295087,1,4,8,11,10,12,459.34665
3,2843.12053262842,1,3,9,1,9,0,41.942451
3,4067.1779326284204,2,1,10,1,10,0,167.23495
3,6999.75213262842,1,1,9,1,10,0,207.82596
3,8760.15643262842,2,1,10,1,10,1,261.56744
3,4475.77553262842,2,1,8,11,9,12,164.15471
3,11548.85573262842,1,1,10,9,10,9,88.024055
3,2611.20553262842,1,1,7,1,9,3,819.03833
3,5123.27363262842,1,3,10,5,10,7,31.748011
2,1459.10073262842,2,1,10,3,10,0,2441.7354
2,1041.31863262842,1,1,10,1,10,0,696.73462
4,17435.93173262842,1,3,10,1,10,0,137.40779
3,3809.56853262842,2,1,10,1,10,0,173.58757
3,4948.1959326284195,1,1,6,6,10,5,202.26865
3,3114.34393262842,2,1,9,1,10,0,178.49545
3,4234.61103262842,1,1,5,9,10,6,319.07013
3,8872.91223262842,2,1,10,1,10,12,1223.918
3,9277.56753262842,1,1,8,1,9,8,353.41922
3,3086.34583262842,2,1,10,1,10,0,304.09375
2,1558.66763262842,1,1,10,1,5,7,973.62396
3,3235.59223262842,1,1,10,1,10,0,590.53516
4,16633.14873262842,1,3,7,8,4,10,193.07693
3,3663.32313262842,1,1,10,1,10,2,1562.9872
3,5965.05433262842,1,1,10,1,10,0,868.47784
3,2062.97743262842,2,1,10,1,10,0,450.1102
3,3271.27143262842,2,1,10,1,9,6,174.31049
